Results from heasarc_batsegrb: CGRO/BATSE Gamma-Ray Burst Catalog
Coordinate system:  Equatorial
 trigger_num t90      fluence_1  fluence_2  fluence_3  fluence_4  
       05489  140.480 4.2276e-06 4.8018e-06 1.7442e-05 2.4450e-05 
       02695   33.376 5.5994e-07 8.9061e-07 2.0110e-06 2.6828e-06 
       01112    0.442 1.4849e-08 3.1691e-08 1.4168e-07 1.3467e-06 
       07849    0.268 NaN NaN NaN NaN 
       03042  181.952 3.6546e-06 5.7261e-06 2.4704e-05 3.5991e-05 
       01581 NaN NaN NaN NaN NaN 
       07554    0.604 1.5472e-09 1.2193e-08 6.4400e-08 6.3648e-08 
       06817 NaN 6.2353e-07 5.8525e-07 2.0968e-06 1.0833e-05 
       08079    2.288 1.4265e-08 2.9394e-08 1.3767e-07 1.4314e-06 
       06764   23.808 1.2661e-06 1.3235e-06 4.2961e-06 2.5523e-06 
       05564    0.448 1.2335e-08 1.8526e-08 1.6909e-07 1.5425e-06 
       07297    1.141 6.4135e-09 2.0521e-08 1.2825e-07 6.5662e-07 
       06488    2.240 2.7051e-08 2.6267e-08 8.1280e-08 6.3462e-07 
       08109 NaN NaN NaN NaN NaN 
       05601   19.456 9.3035e-07 1.4329e-06 5.0409e-06 7.2994e-06 
       04814    2.964 2.4869e-07 3.0562e-07 1.2141e-06 1.0639e-06 
       01652   67.712 2.7367e-06 4.8683e-06 1.0916e-05 6.2838e-06 
       07994   26.176 1.0007e-06 2.5117e-06 1.2521e-05 1.3785e-05 
       06526 NaN 2.6567e-05 4.5913e-05 1.0053e-04 0.0000e+00 
       02338 NaN NaN NaN NaN NaN 
       07835  384.704 5.9642e-06 6.7621e-06 1.0818e-05 0.0000e+00 
       03118    0.232 4.1656e-09 9.1420e-09 7.0518e-08 1.8628e-07 
       05726   12.736 1.2057e-06 1.2517e-06 1.8741e-06 8.5782e-07 
       07103 NaN NaN NaN NaN NaN 
       06492 NaN NaN NaN NaN NaN 
       06401    3.392 1.3888e-08 3.1205e-08 2.1995e-07 2.8968e-07 
       03564 NaN NaN NaN NaN NaN 
       02424    2.470 3.1482e-08 3.9888e-08 6.3437e-08 1.4241e-06 
       01732 NaN NaN NaN NaN NaN 
       07630   26.624 3.9623e-07 4.1292e-07 1.1142e-06 1.4903e-06 
       04955    0.464 2.8424e-08 3.3772e-08 1.8476e-07 3.3380e-07 
       05628   15.872 1.4730e-06 1.7850e-06 5.2380e-06 8.2961e-06 
       06576   45.056 3.8948e-06 5.2989e-06 2.1338e-05 7.3060e-05 
       03745   84.352 1.0323e-06 9.8107e-07 2.3993e-06 8.5490e-07 
       01466 NaN 6.1997e-07 6.4701e-07 3.0372e-06 8.1922e-06 
       08062  133.440 1.1756e-07 3.2198e-07 1.4896e-06 2.7894e-06 
       06225   23.104 2.0495e-07 2.2257e-07 8.7987e-07 2.6548e-06 
       05480   47.296 1.0550e-06 8.5677e-07 9.7981e-07 0.0000e+00 
       08071   41.344 NaN NaN NaN NaN 
       00207    0.085 4.0862e-09 8.4507e-09 5.8126e-08 3.3352e-07 
       02409 NaN NaN NaN NaN NaN 
       02664   35.168 4.0229e-07 5.3455e-07 1.2832e-06 2.3194e-06 
       03266    0.610 3.4849e-09 1.3241e-08 1.1108e-07 1.4112e-07 
       02054 NaN NaN NaN NaN NaN 
       02887 NaN NaN NaN NaN NaN 
       00503   46.656 6.5872e-08 1.4035e-07 6.3985e-07 4.9223e-06 
       06335  149.184 2.7236e-06 2.5279e-06 4.5239e-06 5.0671e-06 
       02812   30.656 1.6690e-06 3.0438e-06 1.0307e-05 1.0541e-05 
       05530    4.955 1.0348e-06 8.9188e-07 1.3125e-06 1.9563e-08 
       02949 NaN NaN NaN NaN NaN 
       06412    3.008 1.2021e-08 4.2693e-09 6.5046e-08 1.3852e-07 
       06223   11.008 1.0724e-07 7.4338e-08 1.8818e-07 2.3577e-07 
       02978    0.360 3.0222e-08 5.0832e-08 2.0232e-07 2.1071e-07 
       07991 NaN NaN NaN NaN NaN 
       03927 NaN NaN NaN NaN NaN 
       03406 NaN 1.6591e-06 1.4796e-06 1.6372e-06 0.0000e+00 
       03552   23.264 9.5760e-07 4.5305e-07 5.1313e-07 4.1605e-07 
       02132    0.090 3.8026e-09 1.1093e-08 4.0402e-08 0.0000e+00 
       02155    0.708 1.4707e-08 1.8595e-08 1.6836e-07 7.1294e-07 
       02775   31.648 1.3846e-07 1.6487e-07 2.5671e-07 3.5241e-06 
       05538   23.552 7.7800e-08 2.2479e-07 9.7127e-07 2.5958e-06 
       06149 NaN 5.7875e-09 5.1913e-09 6.4197e-08 9.3174e-08 
       02240   42.208 4.2357e-07 4.7450e-07 1.0278e-06 0.0000e+00 
       03282    0.078 3.4415e-09 9.7276e-09 4.8094e-08 9.4720e-08 
       03437    0.344 1.4151e-09 1.0888e-09 4.8334e-08 8.9254e-08 
       01982  109.824 6.9431e-07 1.8486e-06 7.6579e-06 1.6156e-05 
       03846 NaN NaN NaN NaN NaN 
       03085   11.264 2.1755e-07 2.0713e-07 4.3213e-07 2.8378e-06 
